scenario_id,base_id,replicate,method,budget,mode,reference_feasible,reference_feasible_count,outcome,correct,semantic_status,initial_correct,validation_improved,validation_damaged,repair_improved,repair_damaged,judgments,logical_calls,logical_input_tokens,logical_output_tokens,logical_latency_seconds,logical_solver_seconds,unknown_failed_token_counts
pilot-08,pilot-08,0,D,2,model_judged,True,18,correct_feasible_plan,True,resolved_by_model,True,False,False,False,False,1,5,9638,587,8.453900021268055,0.010699986945837736,0
pilot-08,pilot-08,0,D,4,model_judged,True,18,correct_feasible_plan,True,resolved_by_model,True,False,False,False,False,1,5,9638,587,8.453900021268055,0.010699986945837736,0
pilot-08,pilot-08,0,E,0,model_judged,True,18,correct_feasible_plan,True,unresolved_multiple_candidates,True,False,False,False,False,0,4,9032,520,7.578883304260671,0.010699986945837736,0
pilot-08,pilot-08,0,E,1,model_judged,True,18,correct_feasible_plan,True,resolved_by_model,True,False,False,False,False,1,5,9638,587,8.453900021268055,0.010699986945837736,0
pilot-08,pilot-08,0,E,2,model_judged,True,18,correct_feasible_plan,True,resolved_by_model,True,False,False,False,False,1,5,9638,587,8.453900021268055,0.010699986945837736,0
pilot-08,pilot-08,0,E,4,model_judged,True,18,correct_feasible_plan,True,resolved_by_model,True,False,False,False,False,1,5,9638,587,8.453900021268055,0.010699986945837736,0
pilot-08,pilot-08,0,D,0,oracle_diagnostic,True,18,correct_feasible_plan,True,unresolved_multiple_candidates,True,False,False,False,False,0,4,9032,520,7.578883304260671,0.010699986945837736,0
pilot-08,pilot-08,0,D,1,oracle_diagnostic,True,18,correct_feasible_plan,True,resolved_by_privileged_reference_judgment,True,False,False,False,False,1,4,9032,520,7.578883304260671,0.010699986945837736,0
pilot-08,pilot-08,0,D,2,oracle_diagnostic,True,18,correct_feasible_plan,True,resolved_by_privileged_reference_judgment,True,False,False,False,False,1,4,9032,520,7.578883304260671,0.010699986945837736,0
pilot-08,pilot-08,0,D,4,oracle_diagnostic,True,18,correct_feasible_plan,True,resolved_by_privileged_reference_judgment,True,False,False,False,False,1,4,9032,520,7.578883304260671,0.010699986945837736,0
pilot-08,pilot-08,0,E,0,oracle_diagnostic,True,18,correct_feasible_plan,True,unresolved_multiple_candidates,True,False,False,False,False,0,4,9032,520,7.578883304260671,0.010699986945837736,0
pilot-08,pilot-08,0,E,1,oracle_diagnostic,True,18,correct_feasible_plan,True,resolved_by_privileged_reference_judgment,True,False,False,False,False,1,4,9032,520,7.578883304260671,0.010699986945837736,0
pilot-08,pilot-08,0,E,2,oracle_diagnostic,True,18,correct_feasible_plan,True,resolved_by_privileged_reference_judgment,True,False,False,False,False,1,4,9032,520,7.578883304260671,0.010699986945837736,0
pilot-08,pilot-08,0,E,4,oracle_diagnostic,True,18,correct_feasible_plan,True,resolved_by_privileged_reference_judgment,True,False,False,False,False,1,4,9032,520,7.578883304260671,0.010699986945837736,0
pilot-08,pilot-08,0,A,0,model_judged,True,18,correct_feasible_plan,True,unverified_no_semantic_evidence,True,False,False,False,False,0,1,2258,127,1.853607654105872,0.005308812949806452,0
pilot-08,pilot-08,0,B,0,model_judged,True,18,correct_feasible_plan,True,unverified_no_semantic_evidence,True,False,False,False,False,0,2,4669,254,3.680937417084351,0.005053150001913309,0
pilot-08,pilot-08,0,C,0,model_judged,True,18,correct_feasible_plan,True,resolved_by_model,True,False,False,False,False,2,3,3385,250,3.458288664231077,0.005122371017932892,0
pilot-09,pilot-09,0,D,0,model_judged,True,18,false_infeasibility,False,unverified_no_semantic_evidence,False,False,False,False,False,0,4,9488,514,7.527382902102545,0.007460838882252574,0
pilot-09,pilot-09,0,D,1,model_judged,True,18,false_infeasibility,False,unverified_no_semantic_evidence,False,False,False,False,False,0,4,9488,514,7.527382902102545,0.007460838882252574,0
pilot-09,pilot-09,0,D,2,model_judged,True,18,false_infeasibility,False,unverified_no_semantic_evidence,False,False,False,False,False,0,4,9488,514,7.527382902102545,0.007460838882252574,0
pilot-09,pilot-09,0,D,4,model_judged,True,18,false_infeasibility,False,unverified_no_semantic_evidence,False,False,False,False,False,0,4,9488,514,7.527382902102545,0.007460838882252574,0
pilot-09,pilot-09,0,E,0,model_judged,True,18,false_infeasibility,False,unverified_no_semantic_evidence,False,False,False,False,False,0,4,9488,514,7.527382902102545,0.007460838882252574,0
pilot-09,pilot-09,0,E,1,model_judged,True,18,false_infeasibility,False,unverified_no_semantic_evidence,False,False,False,False,False,0,4,9488,514,7.527382902102545,0.007460838882252574,0
pilot-09,pilot-09,0,E,2,model_judged,True,18,false_infeasibility,False,unverified_no_semantic_evidence,False,False,False,False,False,0,4,9488,514,7.527382902102545,0.007460838882252574,0
pilot-09,pilot-09,0,E,4,model_judged,True,18,false_infeasibility,False,unverified_no_semantic_evidence,False,False,False,False,False,0,4,9488,514,7.527382902102545,0.007460838882252574,0
pilot-09,pilot-09,0,D,0,oracle_diagnostic,True,18,false_infeasibility,False,unverified_no_semantic_evidence,False,False,False,False,False,0,4,9488,514,7.527382902102545,0.007460838882252574,0
pilot-09,pilot-09,0,D,1,oracle_diagnostic,True,18,false_infeasibility,False,unverified_no_semantic_evidence,False,False,False,False,False,0,4,9488,514,7.527382902102545,0.007460838882252574,0
pilot-09,pilot-09,0,D,2,oracle_diagnostic,True,18,false_infeasibility,False,unverified_no_semantic_evidence,False,False,False,False,False,0,4,9488,514,7.527382902102545,0.007460838882252574,0
pilot-09,pilot-09,0,D,4,oracle_diagnostic,True,18,false_infeasibility,False,unverified_no_semantic_evidence,False,False,False,False,False,0,4,9488,514,7.527382902102545,0.007460838882252574,0
pilot-09,pilot-09,0,E,0,oracle_diagnostic,True,18,false_infeasibility,False,unverified_no_semantic_evidence,False,False,False,False,False,0,4,9488,514,7.527382902102545,0.007460838882252574,0
pilot-09,pilot-09,0,E,1,oracle_diagnostic,True,18,false_infeasibility,False,unverified_no_semantic_evidence,False,False,False,False,False,0,4,9488,514,7.527382902102545,0.007460838882252574,0
pilot-09,pilot-09,0,E,2,oracle_diagnostic,True,18,false_infeasibility,False,unverified_no_semantic_evidence,False,False,False,False,False,0,4,9488,514,7.527382902102545,0.007460838882252574,0
pilot-09,pilot-09,0,E,4,oracle_diagnostic,True,18,false_infeasibility,False,unverified_no_semantic_evidence,False,False,False,False,False,0,4,9488,514,7.527382902102545,0.007460838882252574,0
pilot-09,pilot-09,0,A,0,model_judged,True,18,invalid_model_output,False,unverified,False,False,False,False,False,0,1,2372,136,1.9864211480598897,0,0
pilot-09,pilot-09,0,B,0,model_judged,True,18,false_infeasibility,False,unverified_no_semantic_evidence,False,False,False,False,False,0,2,4906,258,3.75306935608387,0,0
pilot-09,pilot-09,0,C,0,model_judged,True,18,invalid_model_output,False,unverified,False,False,False,False,False,0,1,2372,136,1.9864211480598897,0,0
pilot-10,pilot-10,0,D,0,model_judged,False,0,correct_infeasibility,True,unverified_no_semantic_evidence,True,False,False,False,False,0,4,8928,672,9.67881137994118,0.00390820181928575,0
pilot-10,pilot-10,0,D,1,model_judged,False,0,correct_infeasibility,True,unverified_no_semantic_evidence,True,False,False,False,False,0,4,8928,672,9.67881137994118,0.00390820181928575,0
pilot-10,pilot-10,0,D,2,model_judged,False,0,correct_infeasibility,True,unverified_no_semantic_evidence,True,False,False,False,False,0,4,8928,672,9.67881137994118,0.00390820181928575,0
pilot-10,pilot-10,0,D,4,model_judged,False,0,correct_infeasibility,True,unverified_no_semantic_evidence,True,False,False,False,False,0,4,8928,672,9.67881137994118,0.00390820181928575,0
pilot-10,pilot-10,0,E,0,model_judged,False,0,correct_infeasibility,True,unverified_no_semantic_evidence,True,False,False,False,False,0,4,8928,672,9.67881137994118,0.00390820181928575,0
pilot-10,pilot-10,0,E,1,model_judged,False,0,correct_infeasibility,True,unverified_no_semantic_evidence,True,False,False,False,False,0,4,8928,672,9.67881137994118,0.00390820181928575,0
pilot-10,pilot-10,0,E,2,model_judged,False,0,correct_infeasibility,True,unverified_no_semantic_evidence,True,False,False,False,False,0,4,8928,672,9.67881137994118,0.00390820181928575,0
pilot-10,pilot-10,0,E,4,model_judged,False,0,correct_infeasibility,True,unverified_no_semantic_evidence,True,False,False,False,False,0,4,8928,672,9.67881137994118,0.00390820181928575,0
pilot-10,pilot-10,0,D,0,oracle_diagnostic,False,0,correct_infeasibility,True,unverified_no_semantic_evidence,True,False,False,False,False,0,4,8928,672,9.67881137994118,0.00390820181928575,0
pilot-10,pilot-10,0,D,1,oracle_diagnostic,False,0,correct_infeasibility,True,unverified_no_semantic_evidence,True,False,False,False,False,0,4,8928,672,9.67881137994118,0.00390820181928575,0
pilot-10,pilot-10,0,D,2,oracle_diagnostic,False,0,correct_infeasibility,True,unverified_no_semantic_evidence,True,False,False,False,False,0,4,8928,672,9.67881137994118,0.00390820181928575,0
pilot-10,pilot-10,0,D,4,oracle_diagnostic,False,0,correct_infeasibility,True,unverified_no_semantic_evidence,True,False,False,False,False,0,4,8928,672,9.67881137994118,0.00390820181928575,0
pilot-10,pilot-10,0,E,0,oracle_diagnostic,False,0,correct_infeasibility,True,unverified_no_semantic_evidence,True,False,False,False,False,0,4,8928,672,9.67881137994118,0.00390820181928575,0
pilot-10,pilot-10,0,E,1,oracle_diagnostic,False,0,correct_infeasibility,True,unverified_no_semantic_evidence,True,False,False,False,False,0,4,8928,672,9.67881137994118,0.00390820181928575,0
pilot-10,pilot-10,0,E,2,oracle_diagnostic,False,0,correct_infeasibility,True,unverified_no_semantic_evidence,True,False,False,False,False,0,4,8928,672,9.67881137994118,0.00390820181928575,0
pilot-10,pilot-10,0,E,4,oracle_diagnostic,False,0,correct_infeasibility,True,unverified_no_semantic_evidence,True,False,False,False,False,0,4,8928,672,9.67881137994118,0.00390820181928575,0
pilot-10,pilot-10,0,A,0,model_judged,False,0,correct_infeasibility,True,unverified_no_semantic_evidence,True,False,False,False,False,0,1,2232,168,2.4200787500012666,0.003663519164547324,0
pilot-10,pilot-10,0,B,0,model_judged,False,0,correct_infeasibility,True,unverified_no_semantic_evidence,True,False,False,False,False,0,2,4658,336,4.80821483489126,0.003575477981939912,0
pilot-10,pilot-10,0,C,0,model_judged,False,0,correct_infeasibility,True,resolved_by_model,True,False,False,False,False,1,2,2794,227,3.190143606858328,0.0036140589509159327,0
pilot-11,pilot-11,0,D,0,model_judged,True,64,correct_feasible_plan,True,unverified_no_semantic_evidence,True,False,False,False,False,0,4,9004,528,7.688364068977535,0.009006232023239136,0
pilot-11,pilot-11,0,D,1,model_judged,True,64,correct_feasible_plan,True,unverified_no_semantic_evidence,True,False,False,False,False,0,4,9004,528,7.688364068977535,0.009006232023239136,0
pilot-11,pilot-11,0,D,2,model_judged,True,64,correct_feasible_plan,True,unverified_no_semantic_evidence,True,False,False,False,False,0,4,9004,528,7.688364068977535,0.009006232023239136,0
pilot-11,pilot-11,0,D,4,model_judged,True,64,correct_feasible_plan,True,unverified_no_semantic_evidence,True,False,False,False,False,0,4,9004,528,7.688364068977535,0.009006232023239136,0
pilot-11,pilot-11,0,E,0,model_judged,True,64,correct_feasible_plan,True,unverified_no_semantic_evidence,True,False,False,False,False,0,4,9004,528,7.688364068977535,0.009006232023239136,0
pilot-11,pilot-11,0,E,1,model_judged,True,64,correct_feasible_plan,True,unverified_no_semantic_evidence,True,False,False,False,False,0,4,9004,528,7.688364068977535,0.009006232023239136,0
pilot-11,pilot-11,0,E,2,model_judged,True,64,correct_feasible_plan,True,unverified_no_semantic_evidence,True,False,False,False,False,0,4,9004,528,7.688364068977535,0.009006232023239136,0
pilot-11,pilot-11,0,E,4,model_judged,True,64,correct_feasible_plan,True,unverified_no_semantic_evidence,True,False,False,False,False,0,4,9004,528,7.688364068977535,0.009006232023239136,0
pilot-11,pilot-11,0,D,0,oracle_diagnostic,True,64,correct_feasible_plan,True,unverified_no_semantic_evidence,True,False,False,False,False,0,4,9004,528,7.688364068977535,0.009006232023239136,0
pilot-11,pilot-11,0,D,1,oracle_diagnostic,True,64,correct_feasible_plan,True,unverified_no_semantic_evidence,True,False,False,False,False,0,4,9004,528,7.688364068977535,0.009006232023239136,0
pilot-11,pilot-11,0,D,2,oracle_diagnostic,True,64,correct_feasible_plan,True,unverified_no_semantic_evidence,True,False,False,False,False,0,4,9004,528,7.688364068977535,0.009006232023239136,0
pilot-11,pilot-11,0,D,4,oracle_diagnostic,True,64,correct_feasible_plan,True,unverified_no_semantic_evidence,True,False,False,False,False,0,4,9004,528,7.688364068977535,0.009006232023239136,0
pilot-11,pilot-11,0,E,0,oracle_diagnostic,True,64,correct_feasible_plan,True,unverified_no_semantic_evidence,True,False,False,False,False,0,4,9004,528,7.688364068977535,0.009006232023239136,0
pilot-11,pilot-11,0,E,1,oracle_diagnostic,True,64,correct_feasible_plan,True,unverified_no_semantic_evidence,True,False,False,False,False,0,4,9004,528,7.688364068977535,0.009006232023239136,0
pilot-11,pilot-11,0,E,2,oracle_diagnostic,True,64,correct_feasible_plan,True,unverified_no_semantic_evidence,True,False,False,False,False,0,4,9004,528,7.688364068977535,0.009006232023239136,0
pilot-11,pilot-11,0,E,4,oracle_diagnostic,True,64,correct_feasible_plan,True,unverified_no_semantic_evidence,True,False,False,False,False,0,4,9004,528,7.688364068977535,0.009006232023239136,0
pilot-11,pilot-11,0,A,0,model_judged,True,64,correct_feasible_plan,True,unverified_no_semantic_evidence,True,False,False,False,False,0,1,2251,135,1.964005378074944,0.006822985131293535,0
pilot-11,pilot-11,0,B,0,model_judged,True,64,correct_feasible_plan,True,unverified_no_semantic_evidence,True,False,False,False,False,0,2,4663,322,4.610863015055656,0.006476772017776966,0
pilot-11,pilot-11,0,C,0,model_judged,True,64,correct_feasible_plan,True,resolved_by_model,True,False,False,False,False,1,2,2728,195,2.7434554900974035,0.006602172972634435,0
pilot-12,pilot-12,0,D,0,model_judged,True,64,false_infeasibility,False,unresolved_multiple_candidates,False,False,False,False,False,0,4,9044,863,12.343237848952413,0.014575497014448047,0
pilot-12,pilot-12,0,D,1,model_judged,True,64,correct_feasible_plan,True,resolved_by_model,False,True,False,False,False,1,5,9722,924,13.148149074753746,0.014575497014448047,0
pilot-12,pilot-12,0,D,2,model_judged,True,64,correct_feasible_plan,True,resolved_by_model,False,True,False,False,False,1,5,9722,924,13.148149074753746,0.014575497014448047,0
pilot-12,pilot-12,0,D,4,model_judged,True,64,correct_feasible_plan,True,resolved_by_model,False,True,False,False,False,1,5,9722,924,13.148149074753746,0.014575497014448047,0
pilot-12,pilot-12,0,E,0,model_judged,True,64,false_infeasibility,False,unresolved_multiple_candidates,False,False,False,False,False,0,4,9044,863,12.343237848952413,0.014575497014448047,0
pilot-12,pilot-12,0,E,1,model_judged,True,64,correct_feasible_plan,True,resolved_by_model,False,True,False,False,False,1,5,9722,924,13.148149074753746,0.014575497014448047,0
pilot-12,pilot-12,0,E,2,model_judged,True,64,correct_feasible_plan,True,resolved_by_model,False,True,False,False,False,1,5,9722,924,13.148149074753746,0.014575497014448047,0
pilot-12,pilot-12,0,E,4,model_judged,True,64,correct_feasible_plan,True,resolved_by_model,False,True,False,False,False,1,5,9722,924,13.148149074753746,0.014575497014448047,0
pilot-12,pilot-12,0,D,0,oracle_diagnostic,True,64,false_infeasibility,False,unresolved_multiple_candidates,False,False,False,False,False,0,4,9044,863,12.343237848952413,0.014575497014448047,0
pilot-12,pilot-12,0,D,1,oracle_diagnostic,True,64,correct_feasible_plan,True,resolved_by_privileged_reference_judgment,False,True,False,False,False,1,4,9044,863,12.343237848952413,0.014575497014448047,0
pilot-12,pilot-12,0,D,2,oracle_diagnostic,True,64,correct_feasible_plan,True,resolved_by_privileged_reference_judgment,False,True,False,False,False,1,4,9044,863,12.343237848952413,0.014575497014448047,0
pilot-12,pilot-12,0,D,4,oracle_diagnostic,True,64,correct_feasible_plan,True,resolved_by_privileged_reference_judgment,False,True,False,False,False,1,4,9044,863,12.343237848952413,0.014575497014448047,0
pilot-12,pilot-12,0,E,0,oracle_diagnostic,True,64,false_infeasibility,False,unresolved_multiple_candidates,False,False,False,False,False,0,4,9044,863,12.343237848952413,0.014575497014448047,0
pilot-12,pilot-12,0,E,1,oracle_diagnostic,True,64,correct_feasible_plan,True,resolved_by_privileged_reference_judgment,False,True,False,False,False,1,4,9044,863,12.343237848952413,0.014575497014448047,0
pilot-12,pilot-12,0,E,2,oracle_diagnostic,True,64,correct_feasible_plan,True,resolved_by_privileged_reference_judgment,False,True,False,False,False,1,4,9044,863,12.343237848952413,0.014575497014448047,0
pilot-12,pilot-12,0,E,4,oracle_diagnostic,True,64,correct_feasible_plan,True,resolved_by_privileged_reference_judgment,False,True,False,False,False,1,4,9044,863,12.343237848952413,0.014575497014448047,0
pilot-12,pilot-12,0,A,0,model_judged,True,64,false_infeasibility,False,unverified_no_semantic_evidence,False,False,False,False,False,0,1,2261,200,2.8670117799192667,0.0037834509275853634,0
pilot-12,pilot-12,0,B,0,model_judged,True,64,false_infeasibility,False,unverified_no_semantic_evidence,False,False,False,False,False,0,2,4748,400,5.698030550964177,0.003564037848263979,0
pilot-12,pilot-12,0,C,0,model_judged,True,64,unresolved,False,unresolved_candidate_exhaustion,False,False,False,False,False,1,3,5929,466,6.634551090886816,0.0036599489394575357,0
pilot-13,pilot-13,0,D,0,model_judged,True,5,correct_feasible_plan,True,unresolved_multiple_candidates,True,False,False,False,False,0,4,9040,532,7.746678326977417,0.008249446051195264,0
pilot-13,pilot-13,0,D,1,model_judged,True,5,correct_feasible_plan,True,resolved_by_model,True,False,False,False,False,1,5,9712,591,8.52609908906743,0.008249446051195264,0
pilot-13,pilot-13,0,D,2,model_judged,True,5,correct_feasible_plan,True,resolved_by_model,True,False,False,False,False,1,5,9712,591,8.52609908906743,0.008249446051195264,0
pilot-13,pilot-13,0,D,4,model_judged,True,5,correct_feasible_plan,True,resolved_by_model,True,False,False,False,False,1,5,9712,591,8.52609908906743,0.008249446051195264,0
pilot-13,pilot-13,0,E,0,model_judged,True,5,correct_feasible_plan,True,unresolved_multiple_candidates,True,False,False,False,False,0,4,9040,532,7.746678326977417,0.008249446051195264,0
pilot-13,pilot-13,0,E,1,model_judged,True,5,correct_feasible_plan,True,resolved_by_model,True,False,False,False,False,1,5,9712,591,8.52609908906743,0.008249446051195264,0
pilot-13,pilot-13,0,E,2,model_judged,True,5,correct_feasible_plan,True,resolved_by_model,True,False,False,False,False,1,5,9712,591,8.52609908906743,0.008249446051195264,0
pilot-13,pilot-13,0,E,4,model_judged,True,5,correct_feasible_plan,True,resolved_by_model,True,False,False,False,False,1,5,9712,591,8.52609908906743,0.008249446051195264,0
pilot-13,pilot-13,0,D,0,oracle_diagnostic,True,5,correct_feasible_plan,True,unresolved_multiple_candidates,True,False,False,False,False,0,4,9040,532,7.746678326977417,0.008249446051195264,0
pilot-13,pilot-13,0,D,1,oracle_diagnostic,True,5,correct_feasible_plan,True,resolved_by_privileged_reference_judgment,True,False,False,False,False,1,4,9040,532,7.746678326977417,0.008249446051195264,0
pilot-13,pilot-13,0,D,2,oracle_diagnostic,True,5,correct_feasible_plan,True,resolved_by_privileged_reference_judgment,True,False,False,False,False,1,4,9040,532,7.746678326977417,0.008249446051195264,0
pilot-13,pilot-13,0,D,4,oracle_diagnostic,True,5,correct_feasible_plan,True,resolved_by_privileged_reference_judgment,True,False,False,False,False,1,4,9040,532,7.746678326977417,0.008249446051195264,0
pilot-13,pilot-13,0,E,0,oracle_diagnostic,True,5,correct_feasible_plan,True,unresolved_multiple_candidates,True,False,False,False,False,0,4,9040,532,7.746678326977417,0.008249446051195264,0
pilot-13,pilot-13,0,E,1,oracle_diagnostic,True,5,correct_feasible_plan,True,resolved_by_privileged_reference_judgment,True,False,False,False,False,1,4,9040,532,7.746678326977417,0.008249446051195264,0
pilot-13,pilot-13,0,E,2,oracle_diagnostic,True,5,correct_feasible_plan,True,resolved_by_privileged_reference_judgment,True,False,False,False,False,1,4,9040,532,7.746678326977417,0.008249446051195264,0
pilot-13,pilot-13,0,E,4,oracle_diagnostic,True,5,correct_feasible_plan,True,resolved_by_privileged_reference_judgment,True,False,False,False,False,1,4,9040,532,7.746678326977417,0.008249446051195264,0
pilot-13,pilot-13,0,A,0,model_judged,True,5,correct_feasible_plan,True,unverified_no_semantic_evidence,True,False,False,False,False,0,1,2260,139,2.0194258519914,0.004113912815228105,0
pilot-13,pilot-13,0,B,0,model_judged,True,5,correct_feasible_plan,True,unverified_no_semantic_evidence,True,False,False,False,False,0,2,4685,278,4.012100549880415,0.0038543110713362694,0
pilot-13,pilot-13,0,C,0,model_judged,True,5,correct_feasible_plan,True,resolved_by_model,True,False,False,False,False,2,3,3534,263,3.6466500721871853,0.0038804111536592245,0
pilot-14,pilot-14,0,D,0,model_judged,True,22,correct_feasible_plan,True,unresolved_multiple_candidates,True,False,False,False,False,0,4,9052,705,10.146949600195512,0.020804258063435555,0
pilot-14,pilot-14,0,D,1,model_judged,True,22,false_infeasibility,False,resolved_by_model,True,False,True,False,False,1,5,9735,800,11.386814859230071,0.020804258063435555,0
pilot-14,pilot-14,0,D,2,model_judged,True,22,false_infeasibility,False,resolved_by_model,True,False,True,False,False,1,5,9735,800,11.386814859230071,0.020804258063435555,0
pilot-14,pilot-14,0,D,4,model_judged,True,22,false_infeasibility,False,resolved_by_model,True,False,True,False,False,1,5,9735,800,11.386814859230071,0.020804258063435555,0
pilot-14,pilot-14,0,E,0,model_judged,True,22,correct_feasible_plan,True,unresolved_multiple_candidates,True,False,False,False,False,0,4,9052,705,10.146949600195512,0.020804258063435555,0
pilot-14,pilot-14,0,E,1,model_judged,True,22,false_infeasibility,False,resolved_by_model,True,False,True,False,False,1,5,9735,800,11.386814859230071,0.020804258063435555,0
pilot-14,pilot-14,0,E,2,model_judged,True,22,false_infeasibility,False,resolved_by_model,True,False,True,False,False,1,5,9735,800,11.386814859230071,0.020804258063435555,0
pilot-14,pilot-14,0,E,4,model_judged,True,22,false_infeasibility,False,resolved_by_model,True,False,True,False,False,1,5,9735,800,11.386814859230071,0.020804258063435555,0
pilot-14,pilot-14,0,D,0,oracle_diagnostic,True,22,correct_feasible_plan,True,unresolved_multiple_candidates,True,False,False,False,False,0,4,9052,705,10.146949600195512,0.020804258063435555,0
pilot-14,pilot-14,0,D,1,oracle_diagnostic,True,22,false_infeasibility,False,resolved_by_privileged_reference_judgment,True,False,True,False,False,1,4,9052,705,10.146949600195512,0.020804258063435555,0
pilot-14,pilot-14,0,D,2,oracle_diagnostic,True,22,false_infeasibility,False,resolved_by_privileged_reference_judgment,True,False,True,False,False,1,4,9052,705,10.146949600195512,0.020804258063435555,0
pilot-14,pilot-14,0,D,4,oracle_diagnostic,True,22,false_infeasibility,False,resolved_by_privileged_reference_judgment,True,False,True,False,False,1,4,9052,705,10.146949600195512,0.020804258063435555,0
pilot-14,pilot-14,0,E,0,oracle_diagnostic,True,22,correct_feasible_plan,True,unresolved_multiple_candidates,True,False,False,False,False,0,4,9052,705,10.146949600195512,0.020804258063435555,0
pilot-14,pilot-14,0,E,1,oracle_diagnostic,True,22,false_infeasibility,False,resolved_by_privileged_reference_judgment,True,False,True,False,False,1,4,9052,705,10.146949600195512,0.020804258063435555,0
pilot-14,pilot-14,0,E,2,oracle_diagnostic,True,22,false_infeasibility,False,resolved_by_privileged_reference_judgment,True,False,True,False,False,1,4,9052,705,10.146949600195512,0.020804258063435555,0
pilot-14,pilot-14,0,E,4,oracle_diagnostic,True,22,false_infeasibility,False,resolved_by_privileged_reference_judgment,True,False,True,False,False,1,4,9052,705,10.146949600195512,0.020804258063435555,0
pilot-14,pilot-14,0,A,0,model_judged,True,22,correct_feasible_plan,True,unverified_no_semantic_evidence,True,False,False,False,False,0,1,2263,167,2.4080812549218535,0.008436486823484302,0
pilot-14,pilot-14,0,B,0,model_judged,True,22,correct_feasible_plan,True,unverified_no_semantic_evidence,True,False,False,False,False,0,2,4719,334,4.785600194009021,0.008071294985711575,0
pilot-14,pilot-14,0,C,0,model_judged,True,22,unresolved,False,unresolved_candidate_exhaustion,True,False,True,False,True,2,4,7161,497,7.085278742015362,0.008177665993571281,0
pilot-15,pilot-15,0,D,0,model_judged,False,0,invalid_model_output,False,unverified,False,False,False,False,False,0,4,9044,198,3.12044837907888,0,0
pilot-15,pilot-15,0,D,1,model_judged,False,0,invalid_model_output,False,unverified,False,False,False,False,False,0,4,9044,198,3.12044837907888,0,0
pilot-15,pilot-15,0,D,2,model_judged,False,0,invalid_model_output,False,unverified,False,False,False,False,False,0,4,9044,198,3.12044837907888,0,0
pilot-15,pilot-15,0,D,4,model_judged,False,0,invalid_model_output,False,unverified,False,False,False,False,False,0,4,9044,198,3.12044837907888,0,0
pilot-15,pilot-15,0,E,0,model_judged,False,0,invalid_model_output,False,unverified,False,False,False,False,False,0,4,9044,198,3.12044837907888,0,0
pilot-15,pilot-15,0,E,1,model_judged,False,0,invalid_model_output,False,unverified,False,False,False,False,False,0,4,9044,198,3.12044837907888,0,0
pilot-15,pilot-15,0,E,2,model_judged,False,0,invalid_model_output,False,unverified,False,False,False,False,False,0,4,9044,198,3.12044837907888,0,0
pilot-15,pilot-15,0,E,4,model_judged,False,0,invalid_model_output,False,unverified,False,False,False,False,False,0,4,9044,198,3.12044837907888,0,0
pilot-15,pilot-15,0,D,0,oracle_diagnostic,False,0,invalid_model_output,False,unverified,False,False,False,False,False,0,4,9044,198,3.12044837907888,0,0
pilot-15,pilot-15,0,D,1,oracle_diagnostic,False,0,invalid_model_output,False,unverified,False,False,False,False,False,0,4,9044,198,3.12044837907888,0,0
pilot-15,pilot-15,0,D,2,oracle_diagnostic,False,0,invalid_model_output,False,unverified,False,False,False,False,False,0,4,9044,198,3.12044837907888,0,0
pilot-15,pilot-15,0,D,4,oracle_diagnostic,False,0,invalid_model_output,False,unverified,False,False,False,False,False,0,4,9044,198,3.12044837907888,0,0
pilot-15,pilot-15,0,E,0,oracle_diagnostic,False,0,invalid_model_output,False,unverified,False,False,False,False,False,0,4,9044,198,3.12044837907888,0,0
pilot-15,pilot-15,0,E,1,oracle_diagnostic,False,0,invalid_model_output,False,unverified,False,False,False,False,False,0,4,9044,198,3.12044837907888,0,0
pilot-15,pilot-15,0,E,2,oracle_diagnostic,False,0,invalid_model_output,False,unverified,False,False,False,False,False,0,4,9044,198,3.12044837907888,0,0
pilot-15,pilot-15,0,E,4,oracle_diagnostic,False,0,invalid_model_output,False,unverified,False,False,False,False,False,0,4,9044,198,3.12044837907888,0,0
pilot-15,pilot-15,0,A,0,model_judged,False,0,invalid_model_output,False,unverified,False,False,False,False,False,0,1,2261,45,0.7177271279506385,0,0
pilot-15,pilot-15,0,B,0,model_judged,False,0,invalid_model_output,False,unresolved_error,False,False,False,False,False,0,2,4593,102,1.5894887100439519,0,0
pilot-15,pilot-15,0,C,0,model_judged,False,0,invalid_model_output,False,unverified,False,False,False,False,False,0,1,2261,45,0.7177271279506385,0,0
pilot-16,pilot-16,0,D,0,model_judged,True,6,correct_feasible_plan,True,unverified_no_semantic_evidence,True,False,False,False,False,0,4,8996,528,7.683596484130248,0.004988780012354255,0
pilot-16,pilot-16,0,D,1,model_judged,True,6,correct_feasible_plan,True,unverified_no_semantic_evidence,True,False,False,False,False,0,4,8996,528,7.683596484130248,0.004988780012354255,0
pilot-16,pilot-16,0,D,2,model_judged,True,6,correct_feasible_plan,True,unverified_no_semantic_evidence,True,False,False,False,False,0,4,8996,528,7.683596484130248,0.004988780012354255,0
pilot-16,pilot-16,0,D,4,model_judged,True,6,correct_feasible_plan,True,unverified_no_semantic_evidence,True,False,False,False,False,0,4,8996,528,7.683596484130248,0.004988780012354255,0
pilot-16,pilot-16,0,E,0,model_judged,True,6,correct_feasible_plan,True,unverified_no_semantic_evidence,True,False,False,False,False,0,4,8996,528,7.683596484130248,0.004988780012354255,0
