scenario_id,base_id,replicate,method,budget,mode,reference_feasible,reference_feasible_count,outcome,correct,semantic_status,initial_correct,validation_improved,validation_damaged,repair_improved,repair_damaged,judgments,logical_calls,logical_input_tokens,logical_output_tokens,logical_latency_seconds,logical_solver_seconds,unknown_failed_token_counts
g00-negation-p0,g00,0,E,0,oracle_diagnostic,True,2,correct_feasible_plan,True,unverified_no_semantic_evidence,True,False,False,False,False,0,4,9040,722,10.416310657048598,0.016858763992786407,0
g00-negation-p0,g00,0,E,1,oracle_diagnostic,True,2,correct_feasible_plan,True,unverified_no_semantic_evidence,True,False,False,False,False,0,4,9040,722,10.416310657048598,0.016858763992786407,0
g00-negation-p0,g00,0,E,2,oracle_diagnostic,True,2,correct_feasible_plan,True,unverified_no_semantic_evidence,True,False,False,False,False,0,4,9040,722,10.416310657048598,0.016858763992786407,0
g00-negation-p0,g00,0,E,4,oracle_diagnostic,True,2,correct_feasible_plan,True,unverified_no_semantic_evidence,True,False,False,False,False,0,4,9040,722,10.416310657048598,0.016858763992786407,0
g00-negation-p0,g00,0,A,0,model_judged,True,2,correct_feasible_plan,True,unverified_no_semantic_evidence,True,False,False,False,False,0,1,2260,167,2.417110894108191,0.015808797092176974,0
g00-negation-p0,g00,0,B,0,model_judged,True,2,correct_feasible_plan,True,unverified_no_semantic_evidence,True,False,False,False,False,0,2,4713,334,4.8008920340798795,0.014216335956007242,0
g00-negation-p0,g00,0,C,0,model_judged,True,2,correct_feasible_plan,True,resolved_by_model,True,False,False,False,False,2,3,3299,289,4.009609356056899,0.013738548033870757,0
g00-scope-p0,g00,0,D,0,model_judged,True,2,false_infeasibility,False,unverified_no_semantic_evidence,False,False,False,False,False,0,4,9480,488,7.181741070002317,0.004408041015267372,0
g00-scope-p0,g00,0,D,1,model_judged,True,2,false_infeasibility,False,unverified_no_semantic_evidence,False,False,False,False,False,0,4,9480,488,7.181741070002317,0.004408041015267372,0
g00-scope-p0,g00,0,D,2,model_judged,True,2,false_infeasibility,False,unverified_no_semantic_evidence,False,False,False,False,False,0,4,9480,488,7.181741070002317,0.004408041015267372,0
g00-scope-p0,g00,0,D,4,model_judged,True,2,false_infeasibility,False,unverified_no_semantic_evidence,False,False,False,False,False,0,4,9480,488,7.181741070002317,0.004408041015267372,0
g00-scope-p0,g00,0,E,0,model_judged,True,2,false_infeasibility,False,unverified_no_semantic_evidence,False,False,False,False,False,0,4,9480,488,7.181741070002317,0.004408041015267372,0
g00-scope-p0,g00,0,E,1,model_judged,True,2,false_infeasibility,False,unverified_no_semantic_evidence,False,False,False,False,False,0,4,9480,488,7.181741070002317,0.004408041015267372,0
g00-scope-p0,g00,0,E,2,model_judged,True,2,false_infeasibility,False,unverified_no_semantic_evidence,False,False,False,False,False,0,4,9480,488,7.181741070002317,0.004408041015267372,0
g00-scope-p0,g00,0,E,4,model_judged,True,2,false_infeasibility,False,unverified_no_semantic_evidence,False,False,False,False,False,0,4,9480,488,7.181741070002317,0.004408041015267372,0
g00-scope-p0,g00,0,D,0,oracle_diagnostic,True,2,false_infeasibility,False,unverified_no_semantic_evidence,False,False,False,False,False,0,4,9480,488,7.181741070002317,0.004408041015267372,0
g00-scope-p0,g00,0,D,1,oracle_diagnostic,True,2,false_infeasibility,False,unverified_no_semantic_evidence,False,False,False,False,False,0,4,9480,488,7.181741070002317,0.004408041015267372,0
g00-scope-p0,g00,0,D,2,oracle_diagnostic,True,2,false_infeasibility,False,unverified_no_semantic_evidence,False,False,False,False,False,0,4,9480,488,7.181741070002317,0.004408041015267372,0
g00-scope-p0,g00,0,D,4,oracle_diagnostic,True,2,false_infeasibility,False,unverified_no_semantic_evidence,False,False,False,False,False,0,4,9480,488,7.181741070002317,0.004408041015267372,0
g00-scope-p0,g00,0,E,0,oracle_diagnostic,True,2,false_infeasibility,False,unverified_no_semantic_evidence,False,False,False,False,False,0,4,9480,488,7.181741070002317,0.004408041015267372,0
g00-scope-p0,g00,0,E,1,oracle_diagnostic,True,2,false_infeasibility,False,unverified_no_semantic_evidence,False,False,False,False,False,0,4,9480,488,7.181741070002317,0.004408041015267372,0
g00-scope-p0,g00,0,E,2,oracle_diagnostic,True,2,false_infeasibility,False,unverified_no_semantic_evidence,False,False,False,False,False,0,4,9480,488,7.181741070002317,0.004408041015267372,0
g00-scope-p0,g00,0,E,4,oracle_diagnostic,True,2,false_infeasibility,False,unverified_no_semantic_evidence,False,False,False,False,False,0,4,9480,488,7.181741070002317,0.004408041015267372,0
g00-scope-p0,g00,0,A,0,model_judged,True,2,false_infeasibility,False,unverified_no_semantic_evidence,False,False,False,False,False,0,1,2370,122,1.7960486579686403,0.00433408294338733,0
g00-scope-p0,g00,0,B,0,model_judged,True,2,unresolved,False,unresolved_error,False,False,False,False,False,0,2,4888,260,3.786501548020169,0.005717606050893664,0
g00-scope-p0,g00,0,C,0,model_judged,True,2,unresolved,False,unresolved_candidate_exhaustion,False,False,False,False,False,1,3,7019,377,5.80492859496735,0.0042531379731372,0
g00-timing-p0,g00,0,D,0,model_judged,True,1,correct_feasible_plan,True,unverified_no_semantic_evidence,True,False,False,False,False,0,4,9072,730,11.056394065963104,0.023800362017937005,0
g00-timing-p0,g00,0,D,1,model_judged,True,1,correct_feasible_plan,True,unverified_no_semantic_evidence,True,False,False,False,False,0,4,9072,730,11.056394065963104,0.023800362017937005,0
g00-timing-p0,g00,0,D,2,model_judged,True,1,correct_feasible_plan,True,unverified_no_semantic_evidence,True,False,False,False,False,0,4,9072,730,11.056394065963104,0.023800362017937005,0
g00-timing-p0,g00,0,D,4,model_judged,True,1,correct_feasible_plan,True,unverified_no_semantic_evidence,True,False,False,False,False,0,4,9072,730,11.056394065963104,0.023800362017937005,0
g00-timing-p0,g00,0,E,0,model_judged,True,1,correct_feasible_plan,True,unverified_no_semantic_evidence,True,False,False,False,False,0,4,9072,730,11.056394065963104,0.023800362017937005,0
g00-timing-p0,g00,0,E,1,model_judged,True,1,correct_feasible_plan,True,unverified_no_semantic_evidence,True,False,False,False,False,0,4,9072,730,11.056394065963104,0.023800362017937005,0
g00-timing-p0,g00,0,E,2,model_judged,True,1,correct_feasible_plan,True,unverified_no_semantic_evidence,True,False,False,False,False,0,4,9072,730,11.056394065963104,0.023800362017937005,0
g00-timing-p0,g00,0,E,4,model_judged,True,1,correct_feasible_plan,True,unverified_no_semantic_evidence,True,False,False,False,False,0,4,9072,730,11.056394065963104,0.023800362017937005,0
g00-timing-p0,g00,0,D,0,oracle_diagnostic,True,1,correct_feasible_plan,True,unverified_no_semantic_evidence,True,False,False,False,False,0,4,9072,730,11.056394065963104,0.023800362017937005,0
g00-timing-p0,g00,0,D,1,oracle_diagnostic,True,1,correct_feasible_plan,True,unverified_no_semantic_evidence,True,False,False,False,False,0,4,9072,730,11.056394065963104,0.023800362017937005,0
g00-timing-p0,g00,0,D,2,oracle_diagnostic,True,1,correct_feasible_plan,True,unverified_no_semantic_evidence,True,False,False,False,False,0,4,9072,730,11.056394065963104,0.023800362017937005,0
g00-timing-p0,g00,0,D,4,oracle_diagnostic,True,1,correct_feasible_plan,True,unverified_no_semantic_evidence,True,False,False,False,False,0,4,9072,730,11.056394065963104,0.023800362017937005,0
g00-timing-p0,g00,0,E,0,oracle_diagnostic,True,1,correct_feasible_plan,True,unverified_no_semantic_evidence,True,False,False,False,False,0,4,9072,730,11.056394065963104,0.023800362017937005,0
g00-timing-p0,g00,0,E,1,oracle_diagnostic,True,1,correct_feasible_plan,True,unverified_no_semantic_evidence,True,False,False,False,False,0,4,9072,730,11.056394065963104,0.023800362017937005,0
g00-timing-p0,g00,0,E,2,oracle_diagnostic,True,1,correct_feasible_plan,True,unverified_no_semantic_evidence,True,False,False,False,False,0,4,9072,730,11.056394065963104,0.023800362017937005,0
g00-timing-p0,g00,0,E,4,oracle_diagnostic,True,1,correct_feasible_plan,True,unverified_no_semantic_evidence,True,False,False,False,False,0,4,9072,730,11.056394065963104,0.023800362017937005,0
g00-timing-p0,g00,0,A,0,model_judged,True,1,correct_feasible_plan,True,unverified_no_semantic_evidence,True,False,False,False,False,0,1,2268,169,2.816417420981452,0.011604252038523555,0
g00-timing-p0,g00,0,B,0,model_judged,True,1,correct_feasible_plan,True,unverified_no_semantic_evidence,True,False,False,False,False,0,2,4731,338,5.294921991880983,0.013403787976130843,0
g00-timing-p0,g00,0,C,0,model_judged,True,1,correct_feasible_plan,True,resolved_by_model,True,False,False,False,False,2,3,3325,319,4.810105686075985,0.01103880989830941,0
